datetime,id,name,geo_id,geo_name,value
2024-01-01 08:15:00.000000 UTC,71,Hidráulica UGH,8741,Península,407.125
2024-01-01 08:15:00.000000 UTC,460,Previsión diaria,8741,Península,18815.0
2024-01-01 08:15:00.000000 UTC,541,Previsión eólica,8741,Península,5792.0
2024-01-01 08:15:00.000000 UTC,542,Solar fotovoltaica,8741,Península,1521.1
2024-01-01 08:30:00.000000 UTC,71,Hidráulica UGH,8741,Península,408.625
2024-01-01 08:30:00.000000 UTC,460,Previsión diaria,8741,Península,19055.0
2024-01-01 08:30:00.000000 UTC,541,Previsión eólica,8741,Península,5808.0
2024-01-01 08:30:00.000000 UTC,542,Solar fotovoltaica,8741,Península,2207.5
2024-01-01 08:45:00.000000 UTC,71,Hidráulica UGH,8741,Península,407.125
2024-01-01 08:45:00.000000 UTC,460,Previsión diaria,8741,Península,19309.0
2024-01-01 08:45:00.000000 UTC,541,Previsión eólica,8741,Península,5825.0
2024-01-01 08:45:00.000000 UTC,542,Solar fotovoltaica,8741,Península,2926.5
2024-01-01 09:00:00.000000 UTC,71,Hidráulica UGH,8741,Península,362.85
2024-01-01 09:00:00.000000 UTC,460,Previsión diaria,8741,Península,19386.0
2024-01-01 09:00:00.000000 UTC,474,Nuclear,35,Valencia,1063.9
2024-01-01 09:00:00.000000 UTC,474,Nuclear,37,Cáceres,2017.1
2024-01-01 09:00:00.000000 UTC,474,Nuclear,42,Tarragona,3032.8
2024-01-01 09:00:00.000000 UTC,474,Nuclear,60,Guadalajara,1003.4
2024-01-01 09:00:00.000000 UTC,541,Previsión eólica,8741,Península,6037.0
2024-01-01 09:00:00.000000 UTC,542,Solar fotovoltaica,8741,Península,4166.9
2024-01-01 09:00:00.000000 UTC,600,Mercado SPOT,3,España,25.0
2024-01-01 09:15:00.000000 UTC,71,Hidráulica UGH,8741,Península,362.85
2024-01-01 09:15:00.000000 UTC,460,Previsión diaria,8741,Península,19632.0
2024-01-01 09:15:00.000000 UTC,541,Previsión eólica,8741,Península,6053.0
2024-01-01 09:15:00.000000 UTC,542,Solar fotovoltaica,8741,Península,4887.2
2024-01-01 09:30:00.000000 UTC,71,Hidráulica UGH,8741,Península,362.85
2024-01-01 09:30:00.000000 UTC,460,Previsión diaria,8741,Península,19873.0
2024-01-01 09:30:00.000000 UTC,541,Previsión eólica,8741,Península,6073.0
2024-01-01 09:30:00.000000 UTC,542,Solar fotovoltaica,8741,Península,5545.5
2024-01-01 09:45:00.000000 UTC,71,Hidráulica UGH,8741,Península,362.85
2024-01-01 09:45:00.000000 UTC,460,Previsión diaria,8741,Península,20098.0
2024-01-01 09:45:00.000000 UTC,541,Previsión eólica,8741,Península,6103.0
2024-01-01 09:45:00.000000 UTC,542,Solar fotovoltaica,8741,Península,6141.6
2024-01-01 10:00:00.000000 UTC,71,Hidráulica UGH,8741,Península,353.55
2024-01-01 10:00:00.000000 UTC,460,Previsión diaria,8741,Península,20470.0
2024-01-01 10:00:00.000000 UTC,474,Nuclear,35,Valencia,1063.9
2024-01-01 10:00:00.000000 UTC,474,Nuclear,37,Cáceres,2017.1
2024-01-01 10:00:00.000000 UTC,474,Nuclear,42,Tarragona,3032.8
2024-01-01 10:00:00.000000 UTC,474,Nuclear,60,Guadalajara,1003.4
2024-01-01 10:00:00.000000 UTC,541,Previsión eólica,8741,Península,5987.0
2024-01-01 10:00:00.000000 UTC,542,Solar fotovoltaica,8741,Península,6279.1
2024-01-01 10:00:00.000000 UTC,600,Mercado SPOT,3,España,3.9
2024-01-01 10:15:00.000000 UTC,71,Hidráulica UGH,8741,Península,353.55
2024-01-01 10:15:00.000000 UTC,460,Previsión diaria,8741,Península,20587.0
2024-01-01 10:15:00.000000 UTC,541,Previsión eólica,8741,Península,6060.0
2024-01-01 10:15:00.000000 UTC,542,Solar fotovoltaica,8741,Península,6779.5
2024-01-01 10:30:00.000000 UTC,71,Hidráulica UGH,8741,Península,353.55
2024-01-01 10:30:00.000000 UTC,460,Previsión diaria,8741,Península,20674.0
2024-01-01 10:30:00.000000 UTC,541,Previsión eólica,8741,Península,6147.0
2024-01-01 10:30:00.000000 UTC,542,Solar fotovoltaica,8741,Península,7230.0
2024-01-01 10:45:00.000000 UTC,71,Hidráulica UGH,8741,Península,353.55
2024-01-01 10:45:00.000000 UTC,460,Previsión diaria,8741,Península,20746.0
2024-01-01 10:45:00.000000 UTC,541,Previsión eólica,8741,Península,6244.0
2024-01-01 10:45:00.000000 UTC,542,Solar fotovoltaica,8741,Península,7632.9
2024-01-01 11:00:00.000000 UTC,71,Hidráulica UGH,8741,Península,342.275
2024-01-01 11:00:00.000000 UTC,460,Previsión diaria,8741,Península,21342.0
2024-01-01 11:00:00.000000 UTC,474,Nuclear,35,Valencia,1063.9
2024-01-01 11:00:00.000000 UTC,474,Nuclear,37,Cáceres,2017.1
2024-01-01 11:00:00.000000 UTC,474,Nuclear,42,Tarragona,3032.8
2024-01-01 11:00:00.000000 UTC,474,Nuclear,60,Guadalajara,1003.4
2024-01-01 11:00:00.000000 UTC,541,Previsión eólica,8741,Península,6173.0
2024-01-01 11:00:00.000000 UTC,542,Solar fotovoltaica,8741,Península,8007.3
2024-01-01 11:00:00.000000 UTC,600,Mercado SPOT,3,España,3.2
2024-01-01 11:15:00.000000 UTC,71,Hidráulica UGH,8741,Península,342.275
2024-01-01 11:15:00.000000 UTC,460,Previsión diaria,8741,Península,21467.0
2024-01-01 11:15:00.000000 UTC,541,Previsión eólica,8741,Península,6288.0
2024-01-01 11:15:00.000000 UTC,542,Solar fotovoltaica,8741,Península,8338.7
2024-01-01 11:30:00.000000 UTC,71,Hidráulica UGH,8741,Península,342.275
2024-01-01 11:30:00.000000 UTC,460,Previsión diaria,8741,Península,21611.0
2024-01-01 11:30:00.000000 UTC,541,Previsión eólica,8741,Península,6384.0
2024-01-01 11:30:00.000000 UTC,542,Solar fotovoltaica,8741,Península,8629.2
2024-01-01 11:45:00.000000 UTC,71,Hidráulica UGH,8741,Península,342.275
2024-01-01 11:45:00.000000 UTC,460,Previsión diaria,8741,Península,21774.0
2024-01-01 11:45:00.000000 UTC,541,Previsión eólica,8741,Península,6469.0
2024-01-01 11:45:00.000000 UTC,542,Solar fotovoltaica,8741,Península,8877.4
2024-01-01 12:00:00.000000 UTC,71,Hidráulica UGH,8741,Península,342.45
2024-01-01 12:00:00.000000 UTC,460,Previsión diaria,8741,Península,22050.0
2024-01-01 12:00:00.000000 UTC,474,Nuclear,35,Valencia,1063.9
2024-01-01 12:00:00.000000 UTC,474,Nuclear,37,Cáceres,2017.1
2024-01-01 12:00:00.000000 UTC,474,Nuclear,42,Tarragona,3032.8
2024-01-01 12:00:00.000000 UTC,474,Nuclear,60,Guadalajara,1003.4
2024-01-01 12:00:00.000000 UTC,541,Previsión eólica,8741,Península,6680.0
2024-01-01 12:00:00.000000 UTC,542,Solar fotovoltaica,8741,Península,9297.1
2024-01-01 12:00:00.000000 UTC,600,Mercado SPOT,3,España,2.06
2024-01-01 12:15:00.000000 UTC,71,Hidráulica UGH,8741,Península,342.45
2024-01-01 12:15:00.000000 UTC,460,Previsión diaria,8741,Península,22334.0
2024-01-01 12:15:00.000000 UTC,541,Previsión eólica,8741,Península,6784.0
2024-01-01 12:15:00.000000 UTC,542,Solar fotovoltaica,8741,Península,9472.5
2024-01-01 12:30:00.000000 UTC,71,Hidráulica UGH,8741,Península,342.45
2024-01-01 12:30:00.000000 UTC,460,Previsión diaria,8741,Península,22605.0
2024-01-01 12:30:00.000000 UTC,541,Previsión eólica,8741,Península,6876.0
2024-01-01 12:30:00.000000 UTC,542,Solar fotovoltaica,8741,Península,9627.8
2024-01-01 12:45:00.000000 UTC,71,Hidráulica UGH,8741,Península,342.45
2024-01-01 12:45:00.000000 UTC,460,Previsión diaria,8741,Península,22826.0
2024-01-01 12:45:00.000000 UTC,541,Previsión eólica,8741,Península,6956.0
2024-01-01 12:45:00.000000 UTC,542,Solar fotovoltaica,8741,Península,9754.8
2024-01-01 13:00:00.000000 UTC,71,Hidráulica UGH,8741,Península,342.275
2024-01-01 13:00:00.000000 UTC,460,Previsión diaria,8741,Península,22730.0
2024-01-01 13:00:00.000000 UTC,474,Nuclear,35,Valencia,1063.9
2024-01-01 13:00:00.000000 UTC,474,Nuclear,37,Cáceres,2017.1
2024-01-01 13:00:00.000000 UTC,474,Nuclear,42,Tarragona,3032.8
2024-01-01 13:00:00.000000 UTC,474,Nuclear,60,Guadalajara,1003.4
2024-01-01 13:00:00.000000 UTC,541,Previsión eólica,8741,Península,7659.0
2024-01-01 13:00:00.000000 UTC,542,Solar fotovoltaica,8741,Península,10072.8
2024-01-01 13:00:00.000000 UTC,600,Mercado SPOT,3,España,1.73
2024-01-01 13:15:00.000000 UTC,71,Hidráulica UGH,8741,Península,342.275
2024-01-01 13:15:00.000000 UTC,460,Previsión diaria,8741,Península,22668.0
2024-01-01 13:15:00.000000 UTC,541,Previsión eólica,8741,Península,7649.0
2024-01-01 13:15:00.000000 UTC,542,Solar fotovoltaica,8741,Península,10131.1
2024-01-01 13:30:00.000000 UTC,71,Hidráulica UGH,8741,Península,342.275
2024-01-01 13:30:00.000000 UTC,460,Previsión diaria,8741,Península,22515.0
2024-01-01 13:30:00.000000 UTC,541,Previsión eólica,8741,Península,7567.0
2024-01-01 13:30:00.000000 UTC,542,Solar fotovoltaica,8741,Península,10137.0
2024-01-01 13:45:00.000000 UTC,71,Hidráulica UGH,8741,Península,342.275
2024-01-01 13:45:00.000000 UTC,460,Previsión diaria,8741,Península,22310.0
2024-01-01 13:45:00.000000 UTC,541,Previsión eólica,8741,Península,7450.0
2024-01-01 13:45:00.000000 UTC,542,Solar fotovoltaica,8741,Península,10053.9
